Image,Component,Origin,License
scenescape-controller,libtiff6:4.5.0-6+deb12u3,Ubuntu,LicenseRef-Hylafax
scenescape-controller,libtinfo6:6.4-4,Ubuntu,BSD-3-Clause AND LicenseRef-MIT-X11 AND X11
scenescape-controller,libtirpc-common:1.3.3+ds-1,Ubuntu,BSD-3-Clause AND GPL-2.0-only AND LGPL-2.1-only
scenescape-controller,libtirpc3:1.3.3+ds-1,Ubuntu,BSD-3-Clause AND GPL-2.0-only AND LGPL-2.1-only
scenescape-controller,libudev1:252.39-1~deb12u1,Ubuntu,CC0-1.0 AND LicenseRef-Expat AND GPL-2.0-only AND GPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-public-domain
scenescape-controller,libunistring2:1.0-2,Ubuntu,LicenseRef-FreeSoftware AND GFDL-1.2-only AND GFDL-1.2-or-later AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-only AND GPL-3.0-or-later AND LGPL-3.0-only AND LGPL-3.0-or-later AND MIT
scenescape-controller,liburiparser1:0.9.7+dfsg-2,Ubuntu,BSD-3-Clause AND GPL-3.0-only AND GPL-3.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later
scenescape-controller,libuuid1:2.38.1-5+deb12u3,Ubuntu,BSD-3-Clause AND BSD-4-Clause AND LicenseRef-BSLA AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-only AND GPL-3.0-or-later AND LicenseRef-LGPL AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND LGPL-3.0-only AND LGPL-3.0-or-later AND MIT AND LicenseRef-public-domain
scenescape-controller,libwacom-common:2.6.0-1,Ubuntu,MIT AND LicenseRef-permissive
scenescape-controller,libwacom9:2.6.0-1,Ubuntu,MIT AND LicenseRef-permissive
scenescape-controller,libwayland-client0:1.21.0-1,Ubuntu,X11
scenescape-controller,libwayland-server0:1.21.0-1,Ubuntu,X11
scenescape-controller,libwebp7:1.2.4-0.2+deb12u1,Ubuntu,Apache-2.0
scenescape-controller,libwebpmux3:1.2.4-0.2+deb12u1,Ubuntu,Apache-2.0
scenescape-controller,libx11-6:2:1.8.4-2+deb12u2,Ubuntu,NOASSERTION
scenescape-controller,libx11-data:2:1.8.4-2+deb12u2,Ubuntu,NOASSERTION
scenescape-controller,libx11-xcb1:2:1.8.4-2+deb12u2,Ubuntu,NOASSERTION
scenescape-controller,libx265-199:3.5-2+b1,Ubuntu,LicenseRef-Expat AND GPL-2.0-only AND GPL-2.0-or-later AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later
scenescape-controller,libxau6:1:1.0.9-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-dri2-0:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-dri3-0:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-glx0:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-icccm4:0.4.1-1.1,Ubuntu,GPL-2.0-only AND GPL-2.0-or-later AND LicenseRef-MIT-X
scenescape-controller,libxcb-image0:0.4.0-2,Ubuntu,GPL-2.0-only AND GPL-2.0-or-later AND LicenseRef-MIT-X11
scenescape-controller,libxcb-keysyms1:0.4.0-1+b2,Ubuntu,GPL-2.0-only AND GPL-2.0-or-later AND LicenseRef-MIT-X11
scenescape-controller,libxcb-present0:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-randr0:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-render-util0:0.3.9-1+b1,Ubuntu,GPL-2.0-only AND GPL-2.0-or-later AND LicenseRef-MIT-X
scenescape-controller,libxcb-render0:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-shape0:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-shm0:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-sync1:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-util1:0.4.0-1+b1,Ubuntu,GPL-2.0-only AND GPL-2.0-or-later AND MIT
scenescape-controller,libxcb-xfixes0:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-xinerama0:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-xinput0:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb-xkb1:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxcb1:1.15-1,Ubuntu,NOASSERTION
scenescape-controller,libxdmcp6:1:1.1.2-3,Ubuntu,NOASSERTION
scenescape-controller,libxerces-c3.2:3.2.4+debian-1,Ubuntu,Apache-2.0 AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-only AND GPL-3.0-or-later AND LicenseRef-X11-install-sh AND LicenseRef-permissive-configure AND LicenseRef-permissive-fsf AND LicenseRef-xerces-Apache-2.0
scenescape-controller,libxext6:2:1.3.4-1+b1,Ubuntu,NOASSERTION
scenescape-controller,libxfixes3:1:6.0.0-2,Ubuntu,NOASSERTION
scenescape-controller,libxkbcommon-x11-0:1.5.0-1,Ubuntu,NOASSERTION
scenescape-controller,libxkbcommon0:1.5.0-1,Ubuntu,NOASSERTION
scenescape-controller,libxml2:2.9.14+dfsg-1.3~deb12u5,Ubuntu,ISC AND LicenseRef-MIT-1
scenescape-controller,libxrender1:1:0.9.10-1.1,Ubuntu,NOASSERTION
scenescape-controller,libxshmfence1:1.3-1,Ubuntu,NOASSERTION
scenescape-controller,libxxf86vm1:1:1.1.4-1+b2,Ubuntu,NOASSERTION
scenescape-controller,libxxhash0:0.8.1-1,Ubuntu,BSD-2-Clause AND GPL-2.0-only
scenescape-controller,libz3-4:4.8.12-3.1,Ubuntu,LicenseRef-Expat AND GPL-2.0-only AND GPL-2.0-or-later
scenescape-controller,libzstd1:1.5.4+dfsg2-5,Ubuntu,BSD-3-Clause AND LicenseRef-Expat AND GPL-2.0-only AND Zlib
scenescape-controller,login:1:4.13+dfsg1-1+deb12u2,Ubuntu,BSD-3-Clause AND GPL-1.0-only AND GPL-2.0-only AND GPL-2.0-or-later AND LicenseRef-public-domain
scenescape-controller,logsave:1.47.0-2+b2,Ubuntu,Apache-2.0 AND Apache-2.0 AND BSD-3-Clause AND LicenseRef-GPL AND GPL-2.0-only AND GPL-2.0-or-later AND ISC AND Kazlib AND LGPL-2.0-only AND Latex2e
scenescape-controller,mapbox-earcut==1.0.3,pypi,NOASSERTION
scenescape-controller,mariadb-common:1:10.11.14-0+deb12u2,Ubuntu,LicenseRef-Artistic AND BSD-2-Clause AND BSD-2-Clause AND BSD-3-Clause AND GPL-2.0-only AND GPL-2.0-or-later AND LicenseRef-GPL-2--with-bison-exception AND LicenseRef-GPL-3--with-bison-exception AND LicenseRef-LGPL AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-SWsoft AND LicenseRef-public-domain AND LicenseRef-unlimited-free-doc AND LicenseRef-zlib-libpng
scenescape-controller,markupsafe==3.0.3,pypi,BSD-3-Clause
scenescape-controller,matplotlib==3.10.8,pypi,LicenseRef-3cb2c7aa8ec1f91fe59071d47f0d875cd1381b51d1cbf3ec8e225168c552597a
scenescape-controller,matplotlib-inline==0.2.1,pypi,NOASSERTION
scenescape-controller,mawk:1.3.4.20200120-3.1,Ubuntu,CC-BY-3.0 AND GPL-2.0-only AND X11
scenescape-controller,media-types:10.0.0,Ubuntu,LicenseRef-ad-hoc
scenescape-controller,more-itertools==10.8.0,pypi,MIT
scenescape-controller,mount:2.38.1-5+deb12u3,Ubuntu,BSD-3-Clause AND BSD-4-Clause AND LicenseRef-BSLA AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-only AND GPL-3.0-or-later AND LicenseRef-LGPL AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND LGPL-3.0-only AND LGPL-3.0-or-later AND MIT AND LicenseRef-public-domain
scenescape-controller,mysql-common:5.8+1.1.0,Ubuntu,GPL-2.0-only AND GPL-2.0-or-later
scenescape-controller,narwhals==2.18.0,pypi,MIT
scenescape-controller,nbformat==5.10.4,pypi,BSD-3-Clause
scenescape-controller,ncurses-base:6.4-4,Ubuntu,BSD-3-Clause AND LicenseRef-MIT-X11 AND X11
scenescape-controller,ncurses-bin:6.4-4,Ubuntu,BSD-3-Clause AND LicenseRef-MIT-X11 AND X11
scenescape-controller,nest-asyncio==1.6.0,pypi,LicenseRef-BSD
scenescape-controller,netbase:6.4,Ubuntu,GPL-2.0-only
scenescape-controller,ntplib==0.4.0,pypi,MIT
scenescape-controller,numpy==2.2.6,pypi,BSD-3-Clause
scenescape-controller,open3d@0.19.0,npm,MIT
scenescape-controller,open3d@0.19.0,npm,MIT
scenescape-controller,open3d-cpu==0.19.0,pypi,MIT
scenescape-controller,opencv-python-headless==4.12.0.88,pypi,LicenseRef-Apache-2.0
scenescape-controller,openssl:3.0.18-1~deb12u2,Ubuntu,Apache-2.0 AND LicenseRef-Artistic AND GPL-1.0-only AND GPL-1.0-or-later
scenescape-controller,opentelemetry-api==1.38.0,pypi,Apache-2.0
scenescape-controller,opentelemetry-exporter-otlp-proto-common==1.38.0,pypi,Apache-2.0
scenescape-controller,opentelemetry-exporter-otlp-proto-grpc==1.38.0,pypi,Apache-2.0
scenescape-controller,opentelemetry-proto==1.38.0,pypi,Apache-2.0
scenescape-controller,opentelemetry-sdk==1.38.0,pypi,Apache-2.0
scenescape-controller,opentelemetry-semantic-conventions==0.59b0,pypi,Apache-2.0
scenescape-controller,orjson==3.11.5,pypi,(Apache-2.0 OR MIT)
scenescape-controller,packaging==26.0,pypi,(Apache-2.0 OR BSD-2-Clause)
scenescape-controller,packaging==26.0,pypi,(Apache-2.0 OR BSD-2-Clause)
scenescape-controller,paho-mqtt==2.1.0,pypi,(EPL-2.0 OR BSD-3-Clause)
scenescape-controller,pandas==3.0.1,pypi,LicenseRef-6dc1ad62d707e8dda646a5461c66fff8e6497c8656e04ccee9a64d411b017d65
scenescape-controller,parso==0.8.6,pypi,MIT
scenescape-controller,passwd:1:4.13+dfsg1-1+deb12u2,Ubuntu,BSD-3-Clause AND GPL-1.0-only AND GPL-2.0-only AND GPL-2.0-or-later AND LicenseRef-public-domain
scenescape-controller,perl-base:5.36.0-7+deb12u3,Ubuntu,LicenseRef-Artistic AND Artistic-2.0 AND Artistic-dist AND BSD-3-Clause AND LicenseRef-BSD-3-clause-GENERIC AND LicenseRef-BSD-3-clause-with-weird-numbering AND LicenseRef-BSD-4-clause-POWERDOG AND LicenseRef-BZIP AND LicenseRef-DONT-CHANGE-THE-GPL AND LicenseRef-Expat AND GPL-1.0-only AND GPL-1.0-or-later AND GPL-2.0-only AND GPL-2.0-or-later AND LicenseRef-GPL-3--WITH-BISON-EXCEPTION AND LicenseRef-HSIEH-BSD AND LicenseRef-HSIEH-DERIVATIVE AND LGPL-2.1-only AND LicenseRef-REGCOMP AND LicenseRef-REGCOMP- AND LicenseRef-RRA-KEEP-THIS-NOTICE AND LicenseRef-SDBM-PUBLIC-DOMAIN AND LicenseRef-TEXT-TABS AND LicenseRef-Unicode AND Zlib
scenescape-controller,pexpect==4.9.0,pypi,LicenseRef-ISC-license
scenescape-controller,pillow==12.1.1,pypi,MIT-CMU
scenescape-controller,pillow==12.1.1,pypi,NOASSERTION
scenescape-controller,pip==23.0.1,pypi,MIT
scenescape-controller,pip==26.0.1,pypi,MIT
scenescape-controller,platformdirs==4.4.0,pypi,MIT
scenescape-controller,platformdirs==4.9.4,pypi,MIT
scenescape-controller,plotly==6.6.0,pypi,MIT
scenescape-controller,proj-data:9.1.1-1,Ubuntu,Apache-2.0 AND LicenseRef-Expat AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-only AND GPL-3.0-or-later AND LicenseRef-LRUCache11 AND LicenseRef-public-domain
scenescape-controller,prompt-toolkit==3.0.52,pypi,NOASSERTION
scenescape-controller,protobuf==7.34.0,pypi,LicenseRef-3-Clause-BSD-License
scenescape-controller,ptyprocess==0.7.0,pypi,LicenseRef-UNKNOWN
scenescape-controller,pure-eval==0.2.3,pypi,MIT
scenescape-controller,pygments==2.19.2,pypi,BSD-2-Clause
scenescape-controller,pyparsing==3.3.2,pypi,MIT
scenescape-controller,pyquaternion==0.9.9,pypi,MIT
scenescape-controller,python:3.11.14,UNKNOWN,NOASSERTION
scenescape-controller,python-dateutil==2.9.0.post0,pypi,LicenseRef-Dual-License
scenescape-controller,python3:3.11.2-1+b1,Ubuntu,NOASSERTION
scenescape-controller,python3-distutils:3.11.2-3,Ubuntu,NOASSERTION
scenescape-controller,python3-lib2to3:3.11.2-3,Ubuntu,NOASSERTION
scenescape-controller,python3-minimal:3.11.2-1+b1,Ubuntu,NOASSERTION
scenescape-controller,python3-pip:23.0.1+dfsg-1,Ubuntu,Apache-2.0 AND LicenseRef-BSD-2 AND LicenseRef-BSD-3 AND LicenseRef-Expat AND ISC AND LGPL-2.1-only AND LGPL-2.1-or-later AND MPL-2.0 AND MPL-2.0 AND LicenseRef-Python
scenescape-controller,python3-pkg-resources:66.1.1-1+deb12u2,Ubuntu,Apache-2.0 AND BSD-3-Clause
scenescape-controller,python3-setuptools:66.1.1-1+deb12u2,Ubuntu,Apache-2.0 AND BSD-3-Clause
scenescape-controller,python3-wheel:0.38.4-2,Ubuntu,LicenseRef-Expat AND GPL-3.0-only
scenescape-controller,python3.11:3.11.2-6+deb12u6,Ubuntu,LicenseRef-By AND GPL-2.0-only AND LicenseRef-Permission AND LicenseRef-Redistribution AND LicenseRef-This
scenescape-controller,python3.11-minimal:3.11.2-6+deb12u6,Ubuntu,LicenseRef-By AND GPL-2.0-only AND LicenseRef-Permission AND LicenseRef-Redistribution AND LicenseRef-This
scenescape-controller,pyyaml==6.0.3,pypi,MIT
scenescape-controller,readline-common:8.2-1.3,Ubuntu,LicenseRef-GFDL AND LicenseRef-GFDL-NIV-1.3- AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-only AND GPL-3.0-or-later AND LicenseRef-ISC-no-attribution
scenescape-controller,referencing==0.37.0,pypi,MIT
scenescape-controller,requests==2.32.5,pypi,Apache-2.0
scenescape-controller,retrying==1.4.2,pypi,Apache-2.0
scenescape-controller,rpds-py==0.30.0,pypi,MIT
scenescape-controller,scikit-learn==1.8.0,pypi,BSD-3-Clause
scenescape-controller,scikit_learn==1.8.0,pypi,NOASSERTION
scenescape-controller,scipy==1.16.3,pypi,BSD-3-Clause
scenescape-controller,sed:4.9-1,Ubuntu,BSD-4-Clause-UC AND BSL-1.0 AND GFDL-1.3-only AND LicenseRef-GFDL-NIV-1.3- AND GPL-3.0-only AND GPL-3.0-or-later AND ISC AND X11 AND LicenseRef-pcre
scenescape-controller,setuptools==66.1.1,pypi,NOASSERTION
scenescape-controller,setuptools==82.0.1,pypi,MIT
scenescape-controller,shapely==2.1.1,pypi,LicenseRef-BSD-3-Clause
scenescape-controller,shared-mime-info:2.2-1,Ubuntu,LicenseRef-GPL
scenescape-controller,six==1.17.0,pypi,MIT
scenescape-controller,stack-data==0.6.3,pypi,MIT
scenescape-controller,stdlib:go1.19.8,UNKNOWN,BSD-3-Clause
scenescape-controller,sudo:1.9.13p3-1+deb12u3,Ubuntu,BSD-2-Clause AND BSD-3-Clause AND ISC AND Zlib AND LicenseRef-other AND LicenseRef-public-domain
scenescape-controller,sysvinit-utils:3.06-4,Ubuntu,GPL-2.0-only AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-only AND GPL-3.0-only
scenescape-controller,tar:1.34+dfsg-1.2+deb12u1,Ubuntu,GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-only AND GPL-3.0-or-later AND LGPL-3.0-only AND LGPL-3.0-or-later
scenescape-controller,threadpoolctl==3.6.0,pypi,BSD-3-Clause
scenescape-controller,tomli==2.4.0,pypi,MIT
scenescape-controller,tqdm==4.67.3,pypi,(MPL-2.0 AND MIT)
scenescape-controller,traitlets==5.14.3,pypi,BSD-3-Clause
scenescape-controller,trimesh==4.11.2,pypi,MIT
scenescape-controller,typing-extensions==4.15.0,pypi,PSF-2.0
scenescape-controller,tzdata:2025b-0+deb12u2,Ubuntu,LicenseRef-public-domain
scenescape-controller,unixodbc-common:2.3.11-2+deb12u1,Ubuntu,GPL-2.0-only AND GPL-2.0-or-later AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND LicenseRef-ppowell
scenescape-controller,urllib3==2.6.3,pypi,MIT
scenescape-controller,usr-is-merged:37~deb12u1,Ubuntu,GPL-2.0-only AND GPL-2.0-or-later
scenescape-controller,util-linux:2.38.1-5+deb12u3,Ubuntu,BSD-3-Clause AND BSD-4-Clause AND LicenseRef-BSLA AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-only AND GPL-3.0-or-later AND LicenseRef-LGPL AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND LGPL-3.0-only AND LGPL-3.0-or-later AND MIT AND LicenseRef-public-domain
scenescape-controller,util-linux-extra:2.38.1-5+deb12u3,Ubuntu,BSD-3-Clause AND BSD-4-Clause AND LicenseRef-BSLA AND GPL-2.0-only AND GPL-2.0-or-later AND GPL-3.0-only AND GPL-3.0-or-later AND LicenseRef-LGPL AND LGPL-2.0-only AND LGPL-2.0-or-later AND LGPL-2.1-only AND LGPL-2.1-or-later AND LGPL-3.0-only AND LGPL-3.0-or-later AND MIT AND LicenseRef-public-domain
scenescape-controller,vdms==0.0.22,pypi,MIT
scenescape-controller,wcwidth==0.6.0,pypi,MIT
scenescape-controller,werkzeug==3.1.6,pypi,BSD-3-Clause
scenescape-controller,wheel==0.38.4,pypi,MIT
scenescape-controller,wheel==0.46.3,pypi,MIT
scenescape-controller,wheel==0.46.3,pypi,MIT
scenescape-controller,widgetsnbextension==4.0.15,pypi,LicenseRef-BSD-3-Clause-License
scenescape-controller,x11-common:1:7.7+23,Ubuntu,LicenseRef-GPL
scenescape-controller,xkb-data:2.35.1-1,Ubuntu,NOASSERTION
scenescape-controller,zipp==3.23.0,pypi,MIT
scenescape-controller,zipp==3.23.0,pypi,MIT
scenescape-controller,zlib1g:1:1.2.13.dfsg-1,Ubuntu,Zlib
scenescape-controller,sbom,UNKNOWN,NOASSERTION
